ubigeo_departamento,departamento,ubigeo_provincia,provincia,ubigeo_distrito,distrito,total_asistentes,pct_total_asistentes,total_ausentes,pct_total_ausentes,electores_habiles,date_upd,hour_upd,pct_avance
090000,HUANUCO,090300,DOS DE MAYO,090307,CHUQUIS,1866,60.194,1234,39.806,3100,2021-04-19,11:49,97.708
090000,HUANUCO,090300,DOS DE MAYO,090301,LA UNION,2506,66.069,1287,33.931,3793,2021-04-19,11:49,97.708
090000,HUANUCO,090300,DOS DE MAYO,090312,MARIAS,2598,58.938,1810,41.062,4408,2021-04-19,11:49,97.708
090000,HUANUCO,090300,DOS DE MAYO,090314,PACHAS,3447,67.655,1648,32.345,5095,2021-04-19,11:49,97.708
090000,HUANUCO,090300,DOS DE MAYO,090316,QUIVILLA,556,58.65,392,41.35,948,2021-04-19,11:49,97.708
090000,HUANUCO,090300,DOS DE MAYO,090317,RIPAN,2993,68.255,1392,31.745,4385,2021-04-19,11:49,97.708
090000,HUANUCO,090300,DOS DE MAYO,090321,SHUNQUI,1090,65.387,577,34.613,1667,2021-04-19,11:49,97.708
090000,HUANUCO,090300,DOS DE MAYO,090322,SILLAPATA,1674,64.089,938,35.911,2612,2021-04-19,11:49,97.708
090000,HUANUCO,090300,DOS DE MAYO,090323,YANAS,1478,65.631,774,34.369,2252,2021-04-19,11:49,97.708
090000,HUANUCO,090900,HUACAYBAMBA,090903,CANCHABAMBA,1409,62.318,852,37.682,2261,2021-04-19,11:49,97.708
090000,HUANUCO,090900,HUACAYBAMBA,090904,COCHABAMBA,648,48.394,691,51.606,1339,2021-04-19,11:49,97.708
090000,HUANUCO,090900,HUACAYBAMBA,090901,HUACAYBAMBA,2386,56.141,1864,43.859,4250,2021-04-19,11:49,97.708
090000,HUANUCO,090900,HUACAYBAMBA,090902,PINRA,3044,61.57,1900,38.43,4944,2021-04-19,11:49,97.708
090000,HUANUCO,090400,HUAMALIES,090402,ARANCAY,672,44.474,839,55.526,1511,2021-04-19,11:49,97.708
090000,HUANUCO,090400,HUAMALIES,090403,CHAVIN DE PARIARCA,2093,67.256,1019,32.744,3112,2021-04-19,11:49,97.708
090000,HUANUCO,090400,HUAMALIES,090404,JACAS GRANDE,3013,61.402,1894,38.598,4907,2021-04-19,11:49,97.708
090000,HUANUCO,090400,HUAMALIES,090405,JIRCAN,592,46.034,694,53.966,1286,2021-04-19,11:49,97.708
090000,HUANUCO,090400,HUAMALIES,090401,LLATA,6488,67.366,3143,32.634,9631,2021-04-19,11:49,97.708
090000,HUANUCO,090400,HUAMALIES,090406,MIRAFLORES,1786,68.012,840,31.988,2626,2021-04-19,11:49,97.708
090000,HUANUCO,090400,HUAMALIES,090407,MONZON,6442,63.644,3680,36.356,10122,2021-04-19,11:49,97.708
090000,HUANUCO,090400,HUAMALIES,090408,PUNCHAO,1089,65.721,568,34.279,1657,2021-04-19,11:49,97.708
090000,HUANUCO,090400,HUAMALIES,090409,PUÑOS,2536,68.154,1185,31.846,3721,2021-04-19,11:49,97.708
090000,HUANUCO,090400,HUAMALIES,090410,SINGA,1522,58.516,1079,41.484,2601,2021-04-19,11:49,97.708
090000,HUANUCO,090400,HUAMALIES,090411,TANTAMAYO,1043,60.499,681,39.501,1724,2021-04-19,11:49,97.708
090000,HUANUCO,090600,LEONCIO PRADO,090608,CASTILLO GRANDE,4356,80.503,1055,19.497,5411,2021-04-19,11:49,97.708
090000,HUANUCO,090600,LEONCIO PRADO,090602,DANIEL ALOMIA ROBLES,4028,67.471,1942,32.529,5970,2021-04-19,11:49,97.708
090000,HUANUCO,090600,LEONCIO PRADO,090603,HERMILIO VALDIZAN,2256,69.587,986,30.413,3242,2021-04-19,11:49,97.708
090000,HUANUCO,090600,LEONCIO PRADO,090606,JOSE CRESPO Y CASTILLO,12713,69.213,5655,30.787,18368,2021-04-19,11:49,97.708
090000,HUANUCO,090600,LEONCIO PRADO,090604,LUYANDO,5210,70.855,2143,29.145,7353,2021-04-19,11:49,97.708
090000,HUANUCO,090600,LEONCIO PRADO,090605,MARIANO DAMASO BERAUN,6233,68.449,2873,31.551,9106,2021-04-19,11:49,97.708
090000,HUANUCO,090600,LEONCIO PRADO,090607,PUCAYACU,1720,78.075,483,21.925,2203,2021-04-19,11:49,97.708
090000,HUANUCO,090600,LEONCIO PRADO,090609,PUEBLO NUEVO,1830,79.186,481,20.814,2311,2021-04-19,11:49,97.708
090000,HUANUCO,090600,LEONCIO PRADO,090601,RUPA-RUPA,30851,68.389,14260,31.611,45111,2021-04-19,11:49,97.708
090000,HUANUCO,090600,LEONCIO PRADO,090610,SANTO DOMINGO DE ANDA,1267,80.292,311,19.708,1578,2021-04-19,11:49,97.708
090000,HUANUCO,090500,MARAÑON,090502,CHOLON,2489,56.478,1918,43.522,4407,2021-04-19,11:49,97.708
090000,HUANUCO,090500,MARAÑON,090501,HUACRACHUCO,6709,63.538,3850,36.462,10559,2021-04-19,11:49,97.708
090000,HUANUCO,090500,MARAÑON,090506,LA MORADA,1571,78.511,430,21.489,2001,2021-04-19,11:49,97.708
090000,HUANUCO,090500,MARAÑON,090505,SAN BUENAVENTURA,1230,67.731,586,32.269,1816,2021-04-19,11:49,97.708
090000,HUANUCO,090500,MARAÑON,090507,SANTA ROSA DE ALTO YANAJANCA,1082,76.305,336,23.695,1418,2021-04-19,11:49,97.708
090000,HUANUCO,090700,PACHITEA,090702,CHAGLLA,5135,62.288,3109,37.712,8244,2021-04-19,11:49,97.708
090000,HUANUCO,090700,PACHITEA,090704,MOLINO,6736,71.523,2682,28.477,9418,2021-04-19,11:49,97.708
090000,HUANUCO,090700,PACHITEA,090701,PANAO,10181,68.568,4667,31.432,14848,2021-04-19,11:49,97.708
090000,HUANUCO,090700,PACHITEA,090706,UMARI,5752,66.237,2932,33.763,8684,2021-04-19,11:49,97.708
090000,HUANUCO,090800,PUERTO INCA,090803,CODO DEL POZUZO,2688,51.872,2494,48.128,5182,2021-04-19,11:49,97.708
090000,HUANUCO,090800,PUERTO INCA,090801,HONORIA,2645,59.599,1793,40.401,4438,2021-04-19,11:49,97.708
090000,HUANUCO,090800,PUERTO INCA,090802,PUERTO INCA,4515,52.894,4021,47.106,8536,2021-04-19,11:49,97.708
090000,HUANUCO,090800,PUERTO INCA,090804,TOURNAVISTA,2487,60.335,1635,39.665,4122,2021-04-19,11:49,97.708
090000,HUANUCO,090800,PUERTO INCA,090805,YUYAPICHIS,2302,55.376,1855,44.624,4157,2021-04-19,11:49,97.708
090000,HUANUCO,091000,LAURICOCHA,091002,BAÑOS,1480,60.581,963,39.419,2443,2021-04-19,11:49,97.708
090000,HUANUCO,091000,LAURICOCHA,091001,JESUS,2305,63.974,1298,36.026,3603,2021-04-19,11:49,97.708
090000,HUANUCO,091000,LAURICOCHA,091007,JIVIA,950,61.688,590,38.312,1540,2021-04-19,11:49,97.708
090000,HUANUCO,091000,LAURICOCHA,091004,QUEROPALCA,393,59.098,272,40.902,665,2021-04-19,11:49,97.708
090000,HUANUCO,091000,LAURICOCHA,091006,RONDOS,2263,57.789,1653,42.211,3916,2021-04-19,11:49,97.708
090000,HUANUCO,091000,LAURICOCHA,091003,SAN FRANCISCO DE ASIS,1062,60.17,703,39.83,1765,2021-04-19,11:49,97.708
090000,HUANUCO,091000,LAURICOCHA,091005,SAN MIGUEL DE CAURI,2306,63.247,1340,36.753,3646,2021-04-19,11:49,97.708
090000,HUANUCO,091100,YAROWILCA,091102,APARICIO POMARES,3090,60.875,1986,39.125,5076,2021-04-19,11:49,97.708
090000,HUANUCO,091100,YAROWILCA,091103,CAHUAC,1034,48.408,1102,51.592,2136,2021-04-19,11:49,97.708
090000,HUANUCO,091100,YAROWILCA,091104,CHACABAMBA,960,53.902,821,46.098,1781,2021-04-19,11:49,97.708
090000,HUANUCO,091100,YAROWILCA,091101,CHAVINILLO,3121,65.872,1617,34.128,4738,2021-04-19,11:49,97.708
090000,HUANUCO,091100,YAROWILCA,091108,CHORAS,1610,58.567,1139,41.433,2749,2021-04-19,11:49,97.708
090000,HUANUCO,091100,YAROWILCA,091105,JACAS CHICO,1181,64.046,663,35.954,1844,2021-04-19,11:49,97.708
090000,HUANUCO,091100,YAROWILCA,091106,OBAS,2670,60.176,1767,39.824,4437,2021-04-19,11:49,97.708
090000,HUANUCO,091100,YAROWILCA,091107,PAMPAMARCA,755,49.967,756,50.033,1511,2021-04-19,11:49,97.708
100000,ICA,100100,ICA,100101,ICA,95882,71.756,37740,28.244,133622,2021-04-19,11:49,97.708
100000,ICA,100100,ICA,100102,LA TINGUIÑA,21962,77.566,6352,22.434,28314,2021-04-19,11:49,97.708
100000,ICA,100100,ICA,100103,LOS AQUIJES,10448,79.326,2723,20.674,13171,2021-04-19,11:49,97.708
100000,ICA,100100,ICA,100114,OCUCAJE,3086,76.824,931,23.176,4017,2021-04-19,11:49,97.708
100000,ICA,100100,ICA,100113,PACHACUTEC,4477,82.938,921,17.062,5398,2021-04-19,11:49,97.708
100000,ICA,100100,ICA,100104,PARCONA,28927,76.196,9037,23.804,37964,2021-04-19,11:49,97.708
100000,ICA,100100,ICA,100105,PUEBLO NUEVO,3553,80.005,888,19.995,4441,2021-04-19,11:49,97.708
100000,ICA,100100,ICA,100106,SALAS,12235,78.004,3450,21.996,15685,2021-04-19,11:49,97.708
100000,ICA,100100,ICA,100107,SAN JOSE DE LOS MOLINOS,4506,78.57,1229,21.43,5735,2021-04-19,11:49,97.708
100000,ICA,100100,ICA,100108,SAN JUAN BAUTISTA,4715,78.807,1268,21.193,5983,2021-04-19,11:49,97.708
100000,ICA,100100,ICA,100109,SANTIAGO,15447,80.449,3754,19.551,19201,2021-04-19,11:49,97.708
100000,ICA,100100,ICA,100110,SUBTANJALLA,14524,77.482,4221,22.518,18745,2021-04-19,11:49,97.708
100000,ICA,100100,ICA,100112,TATE,3305,83.103,672,16.897,3977,2021-04-19,11:49,97.708
100000,ICA,100100,ICA,100111,YAUCA DEL ROSARIO,1514,72.371,578,27.629,2092,2021-04-19,11:49,97.708
100000,ICA,100200,CHINCHA,100209,ALTO LARAN,4700,82.24,1015,17.76,5715,2021-04-19,11:49,97.708
100000,ICA,100200,CHINCHA,100202,CHAVIN,1377,54.448,1152,45.552,2529,2021-04-19,11:49,97.708
100000,ICA,100200,CHINCHA,100201,CHINCHA ALTA,46466,77.89,13190,22.11,59656,2021-04-19,11:49,97.708
100000,ICA,100200,CHINCHA,100203,CHINCHA BAJA,8644,81.126,2011,18.874,10655,2021-04-19,11:49,97.708
100000,ICA,100200,CHINCHA,100204,EL CARMEN,8232,82.057,1800,17.943,10032,2021-04-19,11:49,97.708
100000,ICA,100200,CHINCHA,100205,GROCIO PRADO,13798,81.165,3202,18.835,17000,2021-04-19,11:49,97.708
100000,ICA,100200,CHINCHA,100210,PUEBLO NUEVO,30926,79.929,7766,20.071,38692,2021-04-19,11:49,97.708
100000,ICA,100200,CHINCHA,100211,SAN JUAN DE YANAC,579,55.143,471,44.857,1050,2021-04-19,11:49,97.708
100000,ICA,100200,CHINCHA,100206,SAN PEDRO DE HUACARPANA,594,52.335,541,47.665,1135,2021-04-19,11:49,97.708
100000,ICA,100200,CHINCHA,100207,SUNAMPE,15000,81.566,3390,18.434,18390,2021-04-19,11:49,97.708
100000,ICA,100200,CHINCHA,100208,TAMBO DE MORA,3120,80.371,762,19.629,3882,2021-04-19,11:49,97.708
100000,ICA,100300,NASCA,100302,CHANGUILLO,1379,68.847,624,31.153,2003,2021-04-19,11:49,97.708
100000,ICA,100300,NASCA,100303,EL INGENIO,1935,70.957,792,29.043,2727,2021-04-19,11:49,97.708
100000,ICA,100300,NASCA,100304,MARCONA,8417,62.357,5081,37.643,13498,2021-04-19,11:49,97.708
100000,ICA,100300,NASCA,100301,NASCA,16970,69.229,7543,30.771,24513,2021-04-19,11:49,97.708
100000,ICA,100300,NASCA,100305,VISTA ALEGRE,10888,72.211,4190,27.789,15078,2021-04-19,11:49,97.708
100000,ICA,100500,PALPA,100502,LLIPATA,1032,74.245,358,25.755,1390,2021-04-19,11:49,97.708
100000,ICA,100500,PALPA,100501,PALPA,4491,71.581,1783,28.419,6274,2021-04-19,11:49,97.708
100000,ICA,100500,PALPA,100503,RIO GRANDE,1766,70.499,739,29.501,2505,2021-04-19,11:49,97.708
100000,ICA,100500,PALPA,100504,SANTA CRUZ,869,75.829,277,24.171,1146,2021-04-19,11:49,97.708
100000,ICA,100500,PALPA,100505,TIBILLO,224,58.333,160,41.667,384,2021-04-19,11:49,97.708
100000,ICA,100400,PISCO,100402,HUANCANO,1139,70.135,485,29.865,1624,2021-04-19,11:49,97.708
100000,ICA,100400,PISCO,100403,HUMAY,3918,78.785,1055,21.215,4973,2021-04-19,11:49,97.708
100000,ICA,100400,PISCO,100404,INDEPENDENCIA,7578,77.755,2168,22.245,9746,2021-04-19,11:49,97.708
100000,ICA,100400,PISCO,100405,PARACAS,3715,79.076,983,20.924,4698,2021-04-19,11:49,97.708
100000,ICA,100400,PISCO,100401,PISCO,39688,76.02,12519,23.98,52207,2021-04-19,11:49,97.708
100000,ICA,100400,PISCO,100406,SAN ANDRES,8980,74.896,3010,25.104,11990,2021-04-19,11:49,97.708
100000,ICA,100400,PISCO,100407,SAN CLEMENTE,13406,81.545,3034,18.455,16440,2021-04-19,11:49,97.708
100000,ICA,100400,PISCO,100408,TUPAC AMARU INCA,9343,80.578,2252,19.422,11595,2021-04-19,11:49,97.708
110000,JUNIN,110100,HUANCAYO,110103,CARHUACALLANGA,189,58.879,132,41.121,321,2021-04-19,11:49,97.708
110000,JUNIN,110100,HUANCAYO,110106,CHACAPAMPA,546,62.4,329,37.6,875,2021-04-19,11:49,97.708
110000,JUNIN,110100,HUANCAYO,110107,CHICCHE,522,62.44,314,37.56,836,2021-04-19,11:49,97.708
110000,JUNIN,110100,HUANCAYO,110108,CHILCA,56026,76.525,17187,23.475,73213,2021-04-19,11:49,97.708
110000,JUNIN,110100,HUANCAYO,110109,CHONGOS ALTO,808,67.672,386,32.328,1194,2021-04-19,11:49,97.708
110000,JUNIN,110100,HUANCAYO,110112,CHUPURO,1490,74.912,499,25.088,1989,2021-04-19,11:49,97.708
110000,JUNIN,110100,HUANCAYO,110104,COLCA,650,65.392,344,34.608,994,2021-04-19,11:49,97.708
110000,JUNIN,110100,HUANCAYO,110105,CULLHUAS,1707,78.991,454,21.009,2161,2021-04-19,11:49,97.708
110000,JUNIN,110100,HUANCAYO,110113,EL TAMBO,103176,75.428,33612,24.572,136788,2021-04-19,11:49,97.708
110000,JUNIN,110100,HUANCAYO,110114,HUACRAPUQUIO,857,73.248,313,26.752,1170,2021-04-19,11:49,97.708
110000,JUNIN,110100,HUANCAYO,110116,HUALHUAS,2834,74.894,950,25.106,3784,2021-04-19,11:49,97.708
110000,JUNIN,110100,HUANCAYO,110118,HUANCAN,10566,78.354,2919,21.646,13485,2021-04-19,11:49,97.708
110000,JUNIN,110100,HUANCAYO,110101,HUANCAYO,82851,75.747,26528,24.253,109379,2021-04-19,11:49,97.708
110000,JUNIN,110100,HUANCAYO,110119,HUASICANCHA,437,67.438,211,32.562,648,2021-04-19,11:49,97.708
110000,JUNIN,110100,HUANCAYO,110120,HUAYUCACHI,5978,73.821,2120,26.179,8098,2021-04-19,11:49,97.708
110000,JUNIN,110100,HUANCAYO,110121,INGENIO,1520,73.643,544,26.357,2064,2021-04-19,11:49,97.708
110000,JUNIN,110100,HUANCAYO,110122,PARIAHUANCA,3098,59.122,2142,40.878,5240,2021-04-19,11:49,97.708
110000,JUNIN,110100,HUANCAYO,110123,PILCOMAYO,12027,77.714,3449,22.286,15476,2021-04-19,11:49,97.708
110000,JUNIN,110100,HUANCAYO,110124,PUCARA,3491,75.14,1155,24.86,4646,2021-04-19,11:49,97.708
110000,JUNIN,110100,HUANCAYO,110125,QUICHUAY,1091,70.206,463,29.794,1554,2021-04-19,11:49,97.708
110000,JUNIN,110100,HUANCAYO,110126,QUILCAS,2645,74.444,908,25.556,3553,2021-04-19,11:49,97.708
110000,JUNIN,110100,HUANCAYO,110127,SAN AGUSTIN,8810,77.875,2503,22.125,11313,2021-04-19,11:49,97.708
110000,JUNIN,110100,HUANCAYO,110128,SAN JERONIMO DE TUNAN,7156,75.018,2383,24.982,9539,2021-04-19,11:49,97.708
110000,JUNIN,110100,HUANCAYO,110131,SANTO DOMINGO DE ACOBAMBA,2406,53.077,2127,46.923,4533,2021-04-19,11:49,97.708
110000,JUNIN,110100,HUANCAYO,110133,SAPALLANGA,11942,77.677,3432,22.323,15374,2021-04-19,11:49,97.708
110000,JUNIN,110100,HUANCAYO,110132,SAÑO,3137,76.326,973,23.674,4110,2021-04-19,11:49,97.708
110000,JUNIN,110100,HUANCAYO,110134,SICAYA,5750,75.529,1863,24.471,7613,2021-04-19,11:49,97.708
110000,JUNIN,110100,HUANCAYO,110136,VIQUES,1425,72.519,540,27.481,1965,2021-04-19,11:49,97.708
110000,JUNIN,110200,CONCEPCION,110202,ACO,1098,73.445,397,26.555,1495,2021-04-19,11:49,97.708
110000,JUNIN,110200,CONCEPCION,110203,ANDAMARCA,2054,54.281,1730,45.719,3784,2021-04-19,11:49,97.708
110000,JUNIN,110200,CONCEPCION,110206,CHAMBARA,1677,75.575,542,24.425,2219,2021-04-19,11:49,97.708
110000,JUNIN,110200,CONCEPCION,110205,COCHAS,990,63.017,581,36.983,1571,2021-04-19,11:49,97.708
110000,JUNIN,110200,CONCEPCION,110204,COMAS,3238,63.428,1867,36.572,5105,2021-04-19,11:49,97.708
110000,JUNIN,110200,CONCEPCION,110201,CONCEPCION,9672,74.52,3307,25.48,12979,2021-04-19,11:49,97.708
110000,JUNIN,110200,CONCEPCION,110207,HEROINAS TOLEDO,760,70.962,311,29.038,1071,2021-04-19,11:49,97.708
110000,JUNIN,110200,CONCEPCION,110208,MANZANARES,1028,76.716,312,23.284,1340,2021-04-19,11:49,97.708
110000,JUNIN,110200,CONCEPCION,110209,MARISCAL CASTILLA,922,66.667,461,33.333,1383,2021-04-19,11:49,97.708
110000,JUNIN,110200,CONCEPCION,110210,MATAHUASI,3139,75.566,1015,24.434,4154,2021-04-19,11:49,97.708
110000,JUNIN,110200,CONCEPCION,110211,MITO,875,75.301,287,24.699,1162,2021-04-19,11:49,97.708
110000,JUNIN,110200,CONCEPCION,110212,NUEVE DE JULIO,1115,76.265,347,23.735,1462,2021-04-19,11:49,97.708
110000,JUNIN,110200,CONCEPCION,110213,ORCOTUNA,2673,74.79,901,25.21,3574,2021-04-19,11:49,97.708
110000,JUNIN,110200,CONCEPCION,110215,SAN JOSE DE QUERO,3291,68.392,1521,31.608,4812,2021-04-19,11:49,97.708
110000,JUNIN,110200,CONCEPCION,110214,SANTA ROSA DE OCOPA,1274,73.727,454,26.273,1728,2021-04-19,11:49,97.708
110000,JUNIN,110800,CHANCHAMAYO,110801,CHANCHAMAYO,17167,68.983,7719,31.017,24886,2021-04-19,11:49,97.708
110000,JUNIN,110800,CHANCHAMAYO,110806,PERENE,22363,60.148,14817,39.852,37180,2021-04-19,11:49,97.708
110000,JUNIN,110800,CHANCHAMAYO,110805,PICHANAQUI,24823,69.066,11118,30.934,35941,2021-04-19,11:49,97.708
110000,JUNIN,110800,CHANCHAMAYO,110804,SAN LUIS DE SHUARO,3102,64.078,1739,35.922,4841,2021-04-19,11:49,97.708
110000,JUNIN,110800,CHANCHAMAYO,110802,SAN RAMON,12810,69.661,5579,30.339,18389,2021-04-19,11:49,97.708
110000,JUNIN,110800,CHANCHAMAYO,110803,VITOC,1289,64.774,701,35.226,1990,2021-04-19,11:49,97.708
110000,JUNIN,110300,JAUJA,110302,ACOLLA,3775,64.907,2041,35.093,5816,2021-04-19,11:49,97.708
110000,JUNIN,110300,JAUJA,110303,APATA,2799,71.494,1116,28.506,3915,2021-04-19,11:49,97.708
110000,JUNIN,110300,JAUJA,110304,ATAURA,844,74.624,287,25.376,1131,2021-04-19,11:49,97.708
110000,JUNIN,110300,JAUJA,110305,CANCHAYLLO,934,74.78,315,25.22,1249,2021-04-19,11:49,97.708
110000,JUNIN,110300,JAUJA,110331,CURICACA,808,75.444,263,24.556,1071,2021-04-19,11:49,97.708
110000,JUNIN,110300,JAUJA,110306,EL MANTARO,1565,73.405,567,26.595,2132,2021-04-19,11:49,97.708
110000,JUNIN,110300,JAUJA,110307,HUAMALI,1023,71.289,412,28.711,1435,2021-04-19,11:49,97.708
110000,JUNIN,110300,JAUJA,110308,HUARIPAMPA,639,71.079,260,28.921,899,2021-04-19,11:49,97.708
110000,JUNIN,110300,JAUJA,110309,HUERTAS,1350,75.673,434,24.327,1784,2021-04-19,11:49,97.708
110000,JUNIN,110300,JAUJA,110310,JANJAILLO,425,66.614,213,33.386,638,2021-04-19,11:49,97.708
110000,JUNIN,110300,JAUJA,110301,JAUJA,9759,73.31,3553,26.69,13312,2021-04-19,11:49,97.708
110000,JUNIN,110300,JAUJA,110311,JULCAN,599,72.082,232,27.918,831,2021-04-19,11:49,97.708
110000,JUNIN,110300,JAUJA,110312,LEONOR ORDOÑEZ,1006,74.851,338,25.149,1344,2021-04-19,11:49,97.708
110000,JUNIN,110300,JAUJA,110313,LLOCLLAPAMPA,840,73.235,307,26.765,1147,2021-04-19,11:49,97.708
110000,JUNIN,110300,JAUJA,110314,MARCO,999,69.231,444,30.769,1443,2021-04-19,11:49,97.708
110000,JUNIN,110300,JAUJA,110315,MASMA,1121,68.689,511,31.311,1632,2021-04-19,11:49,97.708
110000,JUNIN,110300,JAUJA,110332,MASMA CHICCHE,534,76.614,163,23.386,697,2021-04-19,11:49,97.708
110000,JUNIN,110300,JAUJA,110316,MOLINOS,1066,71.448,426,28.552,1492,2021-04-19,11:49,97.708
110000,JUNIN,110300,JAUJA,110317,MONOBAMBA,771,66.523,388,33.477,1159,2021-04-19,11:49,97.708
110000,JUNIN,110300,JAUJA,110318,MUQUI,622,73.436,225,26.564,847,2021-04-19,11:49,97.708
110000,JUNIN,110300,JAUJA,110319,MUQUIYAUYO,1366,72.161,527,27.839,1893,2021-04-19,11:49,97.708
110000,JUNIN,110300,JAUJA,110320,PACA,583,64.207,325,35.793,908,2021-04-19,11:49,97.708
110000,JUNIN,110300,JAUJA,110321,PACCHA,1149,73.938,405,26.062,1554,2021-04-19,11:49,97.708
110000,JUNIN,110300,JAUJA,110322,PANCAN,955,75.914,303,24.086,1258,2021-04-19,11:49,97.708
110000,JUNIN,110300,JAUJA,110323,PARCO,873,69.84,377,30.16,1250,2021-04-19,11:49,97.708
110000,JUNIN,110300,JAUJA,110324,POMACANCHA,911,69.542,399,30.458,1310,2021-04-19,11:49,97.708
110000,JUNIN,110300,JAUJA,110325,RICRAN,683,60.07,454,39.93,1137,2021-04-19,11:49,97.708
110000,JUNIN,110300,JAUJA,110326,SAN LORENZO,1375,77.552,398,22.448,1773,2021-04-19,11:49,97.708
110000,JUNIN,110300,JAUJA,110327,SAN PEDRO DE CHUNAN,400,63.291,232,36.709,632,2021-04-19,11:49,97.708
110000,JUNIN,110300,JAUJA,110333,SAUSA,1601,74.988,534,25.012,2135,2021-04-19,11:49,97.708
110000,JUNIN,110300,JAUJA,110328,SINCOS,2237,75.067,743,24.933,2980,2021-04-19,11:49,97.708
110000,JUNIN,110300,JAUJA,110329,TUNAN MARCA,668,69.008,300,30.992,968,2021-04-19,11:49,97.708
110000,JUNIN,110300,JAUJA,110330,YAULI,793,71.185,321,28.815,1114,2021-04-19,11:49,97.708
110000,JUNIN,110300,JAUJA,110334,YAUYOS,4975,75.185,1642,24.815,6617,2021-04-19,11:49,97.708
110000,JUNIN,110400,JUNIN,110402,CARHUAMAYO,2693,68.194,1256,31.806,3949,2021-04-19,11:49,97.708
110000,JUNIN,110400,JUNIN,110401,JUNIN,6021,70.735,2491,29.265,8512,2021-04-19,11:49,97.708
110000,JUNIN,110400,JUNIN,110403,ONDORES,871,62.214,529,37.786,1400,2021-04-19,11:49,97.708
110000,JUNIN,110400,JUNIN,110404,ULCUMAYO,2314,59.273,1590,40.727,3904,2021-04-19,11:49,97.708
110000,JUNIN,110700,SATIPO,110702,COVIRIALI,2356,75.392,769,24.608,3125,2021-04-19,11:49,97.708
110000,JUNIN,110700,SATIPO,110703,LLAYLLA,2282,74.893,765,25.107,3047,2021-04-19,11:49,97.708
110000,JUNIN,110700,SATIPO,110704,MAZAMARI,11873,69.825,5131,30.175,17004,2021-04-19,11:49,97.708
110000,JUNIN,110700,SATIPO,110705,PAMPA HERMOSA,2139,64.023,1202,35.977,3341,2021-04-19,11:49,97.708
110000,JUNIN,110700,SATIPO,110706,PANGOA,24614,69.633,10734,30.367,35348,2021-04-19,11:49,97.708
110000,JUNIN,110700,SATIPO,110707,RIO NEGRO,10462,66.157,5352,33.843,15814,2021-04-19,11:49,97.708
110000,JUNIN,110700,SATIPO,110708,RIO TAMBO,9268,54.215,7827,45.785,17095,2021-04-19,11:49,97.708
110000,JUNIN,110700,SATIPO,110701,SATIPO,20294,71.579,8058,28.421,28352,2021-04-19,11:49,97.708
110000,JUNIN,110700,SATIPO,110709,VIZCATAN DEL ENE,1372,56.345,1063,43.655,2435,2021-04-19,11:49,97.708
110000,JUNIN,110500,TARMA,110502,ACOBAMBA,5245,68.161,2450,31.839,7695,2021-04-19,11:49,97.708
110000,JUNIN,110500,TARMA,110503,HUARICOLCA,1226,70.298,518,29.702,1744,2021-04-19,11:49,97.708
110000,JUNIN,110500,TARMA,110504,HUASAHUASI,5386,69.007,2419,30.993,7805,2021-04-19,11:49,97.708
110000,JUNIN,110500,TARMA,110505,LA UNION,1984,78.574,541,21.426,2525,2021-04-19,11:49,97.708
110000,JUNIN,110500,TARMA,110506,PALCA,3596,72.794,1344,27.206,4940,2021-04-19,11:49,97.708
110000,JUNIN,110500,TARMA,110507,PALCAMAYO,2185,66.393,1106,33.607,3291,2021-04-19,11:49,97.708
110000,JUNIN,110500,TARMA,110508,SAN PEDRO DE CAJAS,1947,60.92,1249,39.08,3196,2021-04-19,11:49,97.708
110000,JUNIN,110500,TARMA,110509,TAPO,2260,71.701,892,28.299,3152,2021-04-19,11:49,97.708
110000,JUNIN,110500,TARMA,110501,TARMA,27161,71.13,11024,28.87,38185,2021-04-19,11:49,97.708
110000,JUNIN,110600,YAULI,110602,CHACAPALPA,469,63.464,270,36.536,739,2021-04-19,11:49,97.708
110000,JUNIN,110600,YAULI,110603,HUAY-HUAY,689,71.696,272,28.304,961,2021-04-19,11:49,97.708
110000,JUNIN,110600,YAULI,110601,LA OROYA,8549,67.458,4124,32.542,12673,2021-04-19,11:49,97.708
110000,JUNIN,110600,YAULI,110604,MARCAPOMACOCHA,424,53.944,362,46.056,786,2021-04-19,11:49,97.708
110000,JUNIN,110600,YAULI,110605,MOROCOCHA,1921,59.994,1281,40.006,3202,2021-04-19,11:49,97.708
110000,JUNIN,110600,YAULI,110606,PACCHA,916,70.353,386,29.647,1302,2021-04-19,11:49,97.708
110000,JUNIN,110600,YAULI,110607,SANTA BARBARA DE CARHUACAYAN,452,71.406,181,28.594,633,2021-04-19,11:49,97.708
110000,JUNIN,110600,YAULI,110610,SANTA ROSA DE SACCO,4357,69.412,1920,30.588,6277,2021-04-19,11:49,97.708
110000,JUNIN,110600,YAULI,110608,SUITUCANCHA,535,76.32,166,23.68,701,2021-04-19,11:49,97.708
110000,JUNIN,110600,YAULI,110609,YAULI,1601,62.417,964,37.583,2565,2021-04-19,11:49,97.708
110000,JUNIN,110900,CHUPACA,110902,AHUAC,4352,73.763,1548,26.237,5900,2021-04-19,11:49,97.708
110000,JUNIN,110900,CHUPACA,110903,CHONGOS BAJO,2917,73.55,1049,26.45,3966,2021-04-19,11:49,97.708
